"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-27a",0.491705805307413,10.1322561222826,3.29299210690394,0.00108756917572957,0.0126252595617302,-1.37634478102726
"hsa-miR-17-5p",-0.491484096952171,9.04532301358696,-3.28076484583382,0.00113440657965822,0.0128887896497338,-1.41482263303114
"hsa-miR-200a",0.155805614818713,6.04455310326087,3.25216979323214,0.00125134654700666,0.0139212303354491,-1.50428150002661
"hsa-miR-324-5p",-0.349855506568575,8.03318272282609,-3.2104821099286,0.00144196097031303,0.0154776266359664,-1.63337652916726
"hsa-miR-568",-0.0517104138202811,5.73721610597826,-3.20899846088711,0.00144921597715041,0.0154776266359664,-1.63794199660022
"hsa-miR-641",-0.0522899012086215,5.81744048913044,-3.19975027475632,0.00149520628868318,0.0156556893756239,-1.66635546476889
"hsa-miR-26a",-0.731046709143456,12.3959879429348,-3.18940303947447,0.00154826030394311,0.0157528212085691,-1.69805372739497
"hsa-miR-134",0.319100789017343,6.98201611141304,3.18649480121787,0.00156348225478308,0.0157528212085691,-1.70694550743999
"hsa-miR-23a",0.443434185233844,10.1426657146739,3.17721562132892,0.00161298013506784,0.0159505813356708,-1.73526482660128
"hsa-miR-181a",-0.462376873095113,9.81553754076087,-3.13481530441761,0.00185812372912635,0.0180406922064267,-1.8636729049072
"hsa-miR-196a",0.447653703100366,6.4482748423913,3.09567341824988,0.00211449306103884,0.0201632016891918,-1.98076233316238
"hsa-miR-20a",-0.560078588807142,10.0319649157609,-3.08990793670788,0.00215489562064056,0.0201879694986326,-1.99789140318324
"hsa-miR-92",-0.380717162375188,10.1560867391304,-3.07048415959517,0.00229629835814899,0.0211417814353717,-2.05537590836404
"hsa-miR-30b",-0.345893464529686,7.87353749456522,-3.0625884488853,0.00235617980063766,0.0213254239583138,-2.07864485210334
"ebv-miR-BART13",0.357620372569633,8.13700621195652,3.01382531369054,0.00275894127917945,0.0244610458178523,-2.22109029880273
"hsa-miR-28",-0.290676399632163,7.44933094836956,-3.00986935064713,0.00279423931627152,0.0244610458178523,-2.23255103908962
"hsa-miR-652",-0.27492099921176,8.03581904076087,-2.92941216413838,0.00360820079063905,0.0310770842290525,-2.46253149776638
"hsa-miR-409-3p",0.362189993168679,7.32577210326087,2.912532809324,0.00380432591866104,0.0322461911200793,-2.51002609548991
"hsa-miR-32",-0.284181514188123,7.0063897798913,-2.89234886767199,0.00405159288937061,0.0333385116753561,-2.56647521051483
"hsa-miR-598",-0.187355071466097,6.42695554891304,-2.89183631298948,0.00405805853726245,0.0333385116753561,-2.56790381110598
"hsa-miR-588",-0.0288746544929008,5.74129513858696,-2.88293637987378,0.00417183682368723,0.0337539524825603,-2.5926713037827
"hsa-miR-342",-0.296765508145032,9.24095877173913,-2.87106910096924,0.00432807096231103,0.0344953715503596,-2.62558314882689
"hsa-miR-21",0.749575146085137,14.1977536793478,2.80456125363008,0.00530649360116324,0.041161406172488,-2.80762873644028
"hsa-miR-9*",-0.673912091434586,13.7251533586957,-2.80214252503277,0.00534558935535556,0.041161406172488,-2.81417235713933
"hsa-miR-425-5p",0.214906579085652,8.08337063043478,2.79906630280743,0.00539568994770443,0.041161406172488,-2.82248694969177
"hsa-miR-326",-0.107585998423537,5.96093086413044,-2.74690751193099,0.00631252686336989,0.0474773147188665,-2.96213259949003
"hsa-miR-19b",-0.455640571991589,10.6001324918478,-2.70783425318383,0.00708917907697606,0.0525780781542391,-3.06509342598371
"kshv-miR-K12-10a",0.177778343142405,6.18114774456522,2.6674215825393,0.00798209847973399,0.0583895970983281,-3.17009328017259
"hsa-miR-106a",-0.425663052023108,9.82307069565217,-2.65382995018843,0.0083043918406045,0.0599262870659838,-3.2050659066939
