"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-548ak",-0.0780089274044118,1.14983677863333,-0.753036563520942,0.453390362754047,0.985851731064011,-4.95227662380904
"hsa-miR-487b-3p",0.0872105544065128,0.414024691888889,0.752061217102317,0.453973729978742,0.985851731064011,-4.95276614994328
"hsa-miR-548k",-0.0699502395682774,-0.122758265755556,-0.751716707187865,0.454179888591548,0.985851731064011,-4.952938910286
"hsa-miR-563",0.075334409657563,-1.06323016602222,0.751337551064791,0.454406841902901,0.985851731064011,-4.95312895458231
"hsa-miR-550a-5p",-0.0694474672037814,-0.828755329011111,-0.748669394736862,0.45600576969284,0.985851731064011,-4.95446364725632
"hsa-miR-661",-0.0577667570577732,-0.6874803177,-0.747522758906132,0.456693893569116,0.985851731064011,-4.95503579463152
"hsa-miR-140-3p",-0.0464561496733198,1.68485876224444,-0.747036924578979,0.45698563335355,0.985851731064011,-4.95527795568653
"hsa-miR-23b-3p",0.0723343887321433,1.4941676534,0.746722286236092,0.457174628041726,0.985851731064011,-4.95543470256806
"hsa-miR-302e",0.0577554663172271,1.50642828025556,0.740752881450545,0.460768732602837,0.985851731064011,-4.95839624073579
"hsa-miR-1202",-0.0486923791102939,0.6293084416,-0.739553856389259,0.461492583051544,0.985851731064011,-4.95898828018523
"hsa-miR-1286",0.0529227856638658,-0.368817864566667,0.7367896640213,0.463163781824429,0.985851731064011,-4.96034955275289
"hsa-miR-548ai+hsa-miR-570-5p",-0.0578883237794111,0.985109921933333,-0.736672828238702,0.46323449485552,0.985851731064011,-4.96040697999666
"hsa-miR-155-5p",0.0555569894695374,1.69282513461111,0.736583529424941,0.463288545691164,0.985851731064011,-4.96045086619903
"hsa-miR-891b",-0.0456678636313025,0.777445533622222,-0.736393898475546,0.463403337468347,0.985851731064011,-4.96054404360453
"hsa-miR-4443",0.0585672143707983,0.103183632077778,0.735418671883966,0.463993938560983,0.985851731064011,-4.96102285980009
"hsa-miR-508-5p",0.0656986401764705,0.939618336288889,0.73245561254703,0.465790990709965,0.985851731064011,-4.96247383005944
"hsa-miR-922",-0.0445186794716388,0.230438518788889,-0.731592130206264,0.466315418884307,0.985851731064011,-4.96289558090595
"hsa-miR-18b-5p",0.0738290231313019,-0.579091113866667,0.731333952099016,0.466472285712112,0.985851731064011,-4.96302158780184
"hsa-miR-432-5p",-0.0597216180766806,-0.993481930144444,-0.728822539012753,0.467999751719189,0.985851731064011,-4.96424502876559
"hsa-miR-512-5p",0.0674962268487403,1.00860768694444,0.723924850728564,0.470986661338638,0.985851731064011,-4.96661903148082
"hsa-miR-363-5p",0.0593791442363444,0.945567400566667,0.723772009115089,0.471080045269142,0.985851731064011,-4.96669286315076
"hsa-miR-325",0.0459348699600837,1.77405148698889,0.722472313075851,0.471874559562234,0.985851731064011,-4.96732007410077
"hsa-miR-10a-5p",0.0796385098592441,0.409480701244444,0.716175884992995,0.475734226065114,0.985851731064011,-4.97034290623628
"hsa-miR-5196-3p+hsa-miR-6732-3p",-0.0497666690588232,1.92714228585556,-0.710923720253343,0.478967185532546,0.985851731064011,-4.97284446544485
"hsa-miR-616-3p",-0.0663950871806716,1.92087718736667,-0.710854123034695,0.479010107691892,0.985851731064011,-4.97287749221433
"hsa-miR-549a",0.0963493317310924,0.602813389288889,0.70905724183926,0.480119023365888,0.985851731064011,-4.97372908417293
"hsa-miR-4485-3p",-0.0676539696512597,1.32166180404444,-0.708974145337565,0.480170339407542,0.985851731064011,-4.9737684145474
"hsa-miR-423-5p",0.0816376307153366,2.02488256241111,0.70858062725558,0.480413396819972,0.985851731064011,-4.97395460877
"hsa-miR-548q",-0.141065956471639,-2.14835741146667,-0.707778116617345,0.480909280692781,0.985851731064011,-4.97433400337439
"hsa-miR-1185-5p",0.0679066481039918,1.73293795227778,0.707290154220479,0.481210938795392,0.985851731064011,-4.97456448519819
"hsa-miR-28-5p",0.0457097941638658,1.81212418253333,0.706326079592319,0.481807236986171,0.985851731064011,-4.97501939121729
"hsa-miR-450a-2-3p",-0.0720467989558826,1.63993423664444,-0.703219284193819,0.483731625569428,0.987190060129983,-4.97648119673778
"hsa-miR-145-5p",0.058895357284664,1.000617403,0.698683300866574,0.486548869531942,0.987190060129983,-4.9786040576923
"hsa-miR-513a-5p",0.0474336109474791,1.7010247811,0.69519662578277,0.488720515691893,0.987190060129983,-4.9802266335959
"hsa-miR-222-3p",-0.0879131182258395,1.46760861325556,-0.685618470140092,0.494713428366245,0.987190060129983,-4.98464278039493
"hsa-miR-514b-3p",0.0714274831344538,-0.718490408077778,0.685362447065727,0.4948741645489,0.987190060129983,-4.98475999455325
"hsa-miR-1262",-0.0629042430955882,1.18293367995556,-0.679423721039884,0.498610560752467,0.987190060129983,-4.98746678437682
"hsa-miR-1224-3p",-0.0729003277079831,0.529675914377778,-0.676323207940323,0.500567315340616,0.987190060129983,-4.98887072340388
